sync_id,module,finding_id,recon_semantic_detail_finding,module_authority_artifact,module_scope,linkage_status,step03_relationship_id,core_artifact_id,core_artifact,core_section_heading,authority_owner,authority_source_artifact,authority_basis,authority_scope,core_evidence_line,core_evidence_excerpt,dependency,dependency_statement,proposed_synchronization_action,classification,step04_sync_target_historical,classification_basis_historical,status_historical,candidate_count,linkage_basis,historical_core_artifact_id,historical_core_section_heading
STEP04-0195,M14,M14-CI-014,Quota Capacity,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,FULL current synchronized Commercial/Payment/Entitlement/Quota/Promotion/Reconciliation authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0130,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL current synchronized Commercial/Payment/Entitlement/Quota/Promotion/Reconciliation authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M03/M04/M06/M10/M11/M15,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Synchronize quantity/validity/invariants.,AUGMENT,STEP04 → 07_PRD synchronization target,Source-derived normalized module Core impact conclusion.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0196,M14,M14-CI-015,Operational Pool,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,FULL current synchronized Commercial/Payment/Entitlement/Quota/Promotion/Reconciliation authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0130,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL current synchronized Commercial/Payment/Entitlement/Quota/Promotion/Reconciliation authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M03/M04/M06/M10/M11/M15,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Synchronize beneficiary/context/lifecycle.,AUGMENT,STEP04 → 07_PRD synchronization target,Source-derived normalized module Core impact conclusion.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0197,M14,M14-CI-016,Allocation,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,FULL current synchronized Commercial/Payment/Entitlement/Quota/Promotion/Reconciliation authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0130,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL current synchronized Commercial/Payment/Entitlement/Quota/Promotion/Reconciliation authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M03/M04/M06/M10/M11/M15,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Synchronize lifecycle/quantity semantics.,AUGMENT,STEP04 → 07_PRD synchronization target,Source-derived normalized module Core impact conclusion.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0198,M14,M14-CI-017,Usage,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,FULL current synchronized Commercial/Payment/Entitlement/Quota/Promotion/Reconciliation authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0130,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL current synchronized Commercial/Payment/Entitlement/Quota/Promotion/Reconciliation authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M03/M04/M06/M10/M11/M15,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Synchronize consuming resource/idempotency.,AUGMENT,STEP04 → 07_PRD synchronization target,Source-derived normalized module Core impact conclusion.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0199,M14,M14-CI-018,Refund / chargeback,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,FULL current synchronized Commercial/Payment/Entitlement/Quota/Promotion/Reconciliation authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0130,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL current synchronized Commercial/Payment/Entitlement/Quota/Promotion/Reconciliation authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M03/M04/M06/M10/M11/M15,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Synchronize consequences/reconciliation.,AUGMENT,STEP04 → 07_PRD synchronization target,Source-derived normalized module Core impact conclusion.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0200,M14,M14-CI-019,Reconciliation,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,FULL current synchronized Commercial/Payment/Entitlement/Quota/Promotion/Reconciliation authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0130,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL current synchronized Commercial/Payment/Entitlement/Quota/Promotion/Reconciliation authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M03/M04/M06/M10/M11/M15,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Synchronize evidence/case lifecycle.,AUGMENT,STEP04 → 07_PRD synchronization target,Source-derived normalized module Core impact conclusion.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0201,M14,M14-CI-020,Refresh Allowance,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,FULL current synchronized Commercial/Payment/Entitlement/Quota/Promotion/Reconciliation authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0130,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL current synchronized Commercial/Payment/Entitlement/Quota/Promotion/Reconciliation authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M03/M04/M06/M10/M11/M15,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Add allowance contract without transferring M03 Refresh action authority.,AUGMENT,STEP04 → 07_PRD synchronization target,Source-derived normalized module Core impact conclusion.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0202,M15,M15-IA-01,M15 authority,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,FULL synchronized Title/Qualification/Awarding authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0131,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL synchronized Title/Qualification/Awarding authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M10/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Preserve Title/Qualification/Awarding authority.,PRESERVE,STEP04 → 07_PRD synchronization target,Source-derived normalized module Core impact conclusion.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0203,M15,M15-IA-02,Title/Award distinction,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,FULL synchronized Title/Qualification/Awarding authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0131,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL synchronized Title/Qualification/Awarding authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M10/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Preserve distinction.,PRESERVE,STEP04 → 07_PRD synchronization target,Source-derived normalized module Core impact conclusion.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0204,M15,M15-IA-03,Qualification/evidence,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,FULL synchronized Title/Qualification/Awarding authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0131,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL synchronized Title/Qualification/Awarding authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M10/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Synchronize evidence-source boundary.,AUGMENT,STEP04 → 07_PRD synchronization target,Source-derived normalized module Core impact conclusion.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0205,M15,M15-IA-04,Partner Learning,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,FULL synchronized Title/Qualification/Awarding authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0131,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL synchronized Title/Qualification/Awarding authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M10/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Add M15 evidence trace while preserving M04 Learning authority.,AUGMENT,STEP04 → 07_PRD synchronization target,Source-derived normalized module Core impact conclusion.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0206,M15,M15-IA-05,Developer Learning,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,FULL synchronized Title/Qualification/Awarding authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0131,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL synchronized Title/Qualification/Awarding authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M10/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Add dependency/evidence trace.,AUGMENT,STEP04 → 07_PRD synchronization target,Source-derived normalized module Core impact conclusion.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0207,M15,M15-IA-06,Lifecycle,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,FULL synchronized Title/Qualification/Awarding authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0131,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL synchronized Title/Qualification/Awarding authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M10/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Preserve lifecycle detail.,PRESERVE,STEP04 → 07_PRD synchronization target,Source-derived normalized module Core impact conclusion.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0208,M15,M15-IA-07,Actor/Role,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,FULL synchronized Title/Qualification/Awarding authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0131,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL synchronized Title/Qualification/Awarding authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M10/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Preserve actor/role boundaries.,PRESERVE,STEP04 → 07_PRD synchronization target,Source-derived normalized module Core impact conclusion.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
STEP04-0209,M15,M15-IA-08,Permission,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,FULL synchronized Title/Qualification/Awarding authority,DETERMINISTIC_CROSSWALK_VALIDATED,SR-0131,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL synchronized Title/Qualification/Awarding authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M10/M14,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,Map qualification/award permissions to M10.,AUGMENT,STEP04 → 07_PRD synchronization target,Source-derived normalized module Core impact conclusion.,CLASSIFIED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
