finding_id,module,recon_semantic_detail_finding,module_authority_artifact,step03_relationship_id,core_artifact_id,core_artifact,core_section_heading,authority_owner,authority_source_artifact,authority_basis,authority_scope,core_evidence_line,core_evidence_excerpt,dependency,proposed_synchronization_action,classification,linkage_status,candidate_count,linkage_basis,historical_core_artifact_id,historical_core_section_heading
M10-CORE-12,M10,Core cross-module authorization,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,SR-0156,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core logical data model authority,FULL controlled Authorization/RBAC/Permission Preset authority,1.0,RUMAHAGEN — ERD & DATA RELATIONSHIP MODEL,All modules,Modules must consume M10 authorization and must not create local RBAC bypasses.,AUGMENT,DETERMINISTIC_CROSSWALK_VALIDATED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0016,NO_HEADING_DETECTED
M10-CORE-13,M10,Core implementation/downstream,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,SR-0156,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core logical data model authority,FULL controlled Authorization/RBAC/Permission Preset authority,1.0,RUMAHAGEN — ERD & DATA RELATIONSHIP MODEL,All modules,"Physical implementation, RLS implementation, runtime tests, audit and recovery must implement the locked semantic contract.",CONTROLLED,DETERMINISTIC_CROSSWALK_VALIDATED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0016,NO_HEADING_DETECTED
M10-CORE-14,M10,Privilege escalation,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,SR-0156,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core logical data model authority,FULL controlled Authorization/RBAC/Permission Preset authority,1.0,RUMAHAGEN — ERD & DATA RELATIONSHIP MODEL,All modules,Manager is restricted to Agent-target presets; protected permissions and mismatch paths fail closed.,PRESERVE,DETERMINISTIC_CROSSWALK_VALIDATED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0016,NO_HEADING_DETECTED
M10-CORE-15,M10,Effective authorization resolution,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,SR-0156,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core logical data model authority,FULL controlled Authorization/RBAC/Permission Preset authority,1.0,RUMAHAGEN — ERD & DATA RELATIONSHIP MODEL,All modules,No preset→default; active preset→current active preset; empty preset→default.,PRESERVE,DETERMINISTIC_CROSSWALK_VALIDATED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0016,NO_HEADING_DETECTED
M10-CORE-16,M10,Preset lifecycle/recovery,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,SR-0156,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core logical data model authority,FULL controlled Authorization/RBAC/Permission Preset authority,1.0,RUMAHAGEN — ERD & DATA RELATIONSHIP MODEL,All modules,Used preset has no normal delete; emergency recovery may remove assignment/dependency and fail closed.,PRESERVE,DETERMINISTIC_CROSSWALK_VALIDATED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0016,NO_HEADING_DETECTED
M10-CORE-17,M10,WF03 legacy baseline,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,SR-0156,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core logical data model authority,FULL controlled Authorization/RBAC/Permission Preset authority,1.0,RUMAHAGEN — ERD & DATA RELATIONSHIP MODEL,All modules,WF03permissionmatrix remains legacy/superseded and is not a new governing baseline.,CONTROLLED,DETERMINISTIC_CROSSWALK_VALIDATED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0016,NO_HEADING_DETECTED
M05-CI-001,M05,Event / Calendar / Event Registration canonical scope,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,SR-0121,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL QIR-corrected Event/Calendar/Registration authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M11,Preserve M05 canonical scope.,PRESERVE,DETERMINISTIC_CROSSWALK_VALIDATED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
M05-CI-002,M05,Event quota = maximum Registered participants; not commercial entitlement or Session capacity,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,SR-0121,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL QIR-corrected Event/Calendar/Registration authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M11,Synchronize precise Event quota semantics.,AUGMENT,DETERMINISTIC_CROSSWALK_VALIDATED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
M05-CI-003,M05,Waitinglist has no queue number/rank; participants are equal,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,SR-0121,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL QIR-corrected Event/Calendar/Registration authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M11,Add waitinglist semantics.,ADD-NEW,DETERMINISTIC_CROSSWALK_VALIDATED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
M05-CI-004,M05,First successful registration captures an available slot,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,SR-0121,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL QIR-corrected Event/Calendar/Registration authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M11,Add slot-capture rule; physical transaction remains downstream.,ADD-NEW,DETERMINISTIC_CROSSWALK_VALIDATED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
M05-CI-005,M05,Registration window closes at start_at + 1 hour,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,SR-0121,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL QIR-corrected Event/Calendar/Registration authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M11,Add explicit registration-window rule.,ADD-NEW,DETERMINISTIC_CROSSWALK_VALIDATED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
M05-CI-006,M05,Pre-start cancellation returns one quota slot,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,SR-0121,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL QIR-corrected Event/Calendar/Registration authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M11,Add quota-return rule without changing M14 commercial quota authority.,ADD-NEW,DETERMINISTIC_CROSSWALK_VALIDATED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
M05-CI-007,M05,Attendance optional; no-show does not auto-cancel registration,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,SR-0121,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL QIR-corrected Event/Calendar/Registration authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M11,Add attendance/no-show semantics.,ADD-NEW,DETERMINISTIC_CROSSWALK_VALIDATED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
M05-CI-008,M05,Event cancellation is distinct from participant registration cancellation,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,SR-0121,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL QIR-corrected Event/Calendar/Registration authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M11,Clarify M05 lifecycle/action boundary; retain M10 governance.,AUGMENT,DETERMINISTIC_CROSSWALK_VALIDATED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
M05-CI-009,M05,Event-start notification targets registered and waitinglist participants; M08 remains delivery/projection layer,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,SR-0121,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL QIR-corrected Event/Calendar/Registration authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M11,Propagate trigger semantics while preserving M08 authority.,ADD-NEW,DETERMINISTIC_CROSSWALK_VALIDATED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
M05-CI-010,M05,Developer Partner event publication follows M05 Event lifecycle/permission semantics,RUMAHAGEN_WF03_M05_FULL_REBUILD_CONTROLLED_v1.3_FULL_VERSION/18_M05_FULL_REBUILD_CONTROLLED_v1.3.docx,SR-0121,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL QIR-corrected Event/Calendar/Registration authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M04/M11,Preserve locked publication boundary.,PRESERVE,DETERMINISTIC_CROSSWALK_VALIDATED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
M11-CI-001,M11,M02 Agent → M11 public profile SEO,RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION/RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION.md,SR-0127,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL controlled SEO/public discovery/measurement authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M02/M03/M05/M06/M09/M12/M14,Preserve M02 source authority; M11 discovery/measurement.,PRESERVE,DETERMINISTIC_CROSSWALK_VALIDATED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
M11-CI-002,M11,M03 Listing → M11 Listing SEO/lifecycle discovery,RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION/RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION.md,SR-0127,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL controlled SEO/public discovery/measurement authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M02/M03/M05/M06/M09/M12/M14,Preserve M03 lifecycle authority; M11 discovery.,PRESERVE,DETERMINISTIC_CROSSWALK_VALIDATED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
M11-CI-003,M11,M04 Learning/Session → M11 discovery/measurement,RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION/RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION.md,SR-0127,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL controlled SEO/public discovery/measurement authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M02/M03/M05/M06/M09/M12/M14,Preserve M04 Learning authority.,PRESERVE,DETERMINISTIC_CROSSWALK_VALIDATED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
M11-CI-004,M11,M05 Event → M11 Event discovery,RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION/RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION.md,SR-0127,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL controlled SEO/public discovery/measurement authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M02/M03/M05/M06/M09/M12/M14,Preserve M05 Event authority.,PRESERVE,DETERMINISTIC_CROSSWALK_VALIDATED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
M11-CI-005,M11,M06 Developer/Project → M11 Project SEO,RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION/RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION.md,SR-0127,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED,CORE PRODUCT REQUIREMENTS AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,Core PRD is current product requirement contract,FULL controlled SEO/public discovery/measurement authority,1.0,STEP AKTIF = W4-02A.6.11 — PRD CURRENT PRODUCT REQUIREMENTS,M02/M03/M05/M06/M09/M12/M14,Preserve M06 Project authority.,PRESERVE,DETERMINISTIC_CROSSWALK_VALIDATED,1,Exact deterministic join on module + prior candidate Core artifact + prior Core section. Current Core/evidence/authority/dependency fields are sourced from the matched STEP03 v1.2 relationship. STEP04 v1.0 is provenance only; no keyword/layer fallback.,CAM11-0014,NO_HEADING_DETECTED
