root_source,depth,path,kind,size,sha256,error
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_20260908_v1.1.zip/P12_FINDING_REGISTER_v1.1.csv,member,1559,eb6a77ff12497bd5402323673054c8c44f518b5054c42cd686fddf2e3425c55a,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_20260908_v1.1.zip/P12_FIRST_FULL_DEEP_SCAN_CORRECTION_REPORT_v1.1.md,member,856,4be57cfd1c28fac3b036583aa386ad67e6acbf8546f91bdbf29851cea43fa81a,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_20260908_v1.1.zip/P12_FIRST_FULL_DEEP_SCAN_REPORT_v1.0.md,member,1459,916bb3fb6a8e745f0f137c6d98a78ec9ce08047544be9cfe61c02545f7fa42c7,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_20260908_v1.1.zip/P12_LOCKED_DECISION_DOCUMENTARY_EVIDENCE_7_v1.0.csv,member,1045,22d2ee6ce9c8970b81a42ea4e7ff240ab339d26d34ac969d7ea5fea8c2002f51,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_20260908_v1.1.zip/P12_M01-M15_DOCUMENTARY_EVIDENCE_MATRIX_15_v1.0.csv,member,2974,838c3ec6c52bd0548136c99401879dff498c61925290ff1f3c0282e9aa77fd43,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_20260908_v1.1.zip/P12_M01-M15_SUCCESSOR_DELTA_RECONCILIATION_15_v1.1.csv,member,3238,f9441c3380d69d1b4e72af626b135a21f3b9d999f2b57dc0a46c550a7aedcd9a,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_20260908_v1.1.zip/P12_M14_M15_Q01-Q64_SCOPE_LOCK_RECONCILIATION_v1.1.csv,member,413,e4b98b46db6413d33b450470d8d33dc49c7f4852f3d347d4c9506f9b0089fe58,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_20260908_v1.1.zip/P12_MACHINE_SUMMARY_v1.0.json,member,1210,e9fa05f58110faf498115fec8ac4d3540c85aff4a34ece186da01a99638e7e4f,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_20260908_v1.1.zip/P12_OUTPUT_SHA256_MANIFEST_v1.1.csv,member,4092,2cf8cabfdf7e953f5340e1d1a10019cade8fd4089f503f25d2b4388f3fa6de6b,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_20260908_v1.1.zip/P12_P10_CORE_6.31_SECTION_EVIDENCE_RECONCILIATION_34_v1.0.csv,member,9710,e6c19d6119f9bce2c9f6425bcccabeacaf396d46066747e1a797afa7ec57a640,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_20260908_v1.1.zip/P12_P10_OPERATIONAL_CONTROL_EVIDENCE_RECONCILIATION_14_v1.0.csv,member,2416,bb7771427caa87ac60ab715cf78527f63b8e2ff19a07eebf3773fb7dd9d0a59b,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_20260908_v1.1.zip/P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_v1.1.docx,member,37814,229fef751dda05f15021159175a154c127015d74d7858f48fe19d4d11ac22294,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_20260908_v1.1.zip/P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_v1.1.md,member,11472,d75e3b0ea87531bc54ed1830c9e6a437e9a36617462453c0ae8637cb8bbf0d89,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_20260908_v1.1.zip/P12_RECURSIVE_SOURCE_DEEP_SCAN_MANIFEST_3507_v1.0.csv,member,848033,c61759b44b0994c5097a02a2ef98bbf3cba5c9dcbd79a7aeab1a6ad124e4d047,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_20260908_v1.1.zip/P12_REQUIREMENT_OBLIGATION_EVIDENCE_RECONCILIATION_57_v1.0.csv,member,11926,a287d489b5a8c9c786fe3386d7f3f199086bf8a14f6c82ee35699bd0e85f38b5,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_20260908_v1.1.zip/P12_SCHEMA_RLS_AUTH_DOCUMENTARY_EVIDENCE_3_v1.1.csv,member,368,4b931fb1ba3653a80cf42a20f91fd4e3cb6bf82675464b24cceb8d2567011f3b,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_20260908_v1.1.zip/P12_SECOND_FULL_DEEP_SCAN_REPORT_v1.1.md,member,1104,77c392e583172194302dae944b66916977b25db748ca1332eb14ef36cc31a248,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_20260908_v1.1.zip/P12_SOURCE_UPLOAD_SHA256_MANIFEST_v1.0.csv,member,1667,f95bad5bccb92d79cb316aed553ca4ac47777e3d31485558d99816cc832d404f,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_20260908_v1.1.zip/P12_UI_FLOW_STATE_DOCUMENTARY_EVIDENCE_3_v1.1.csv,member,418,17971797de5b2e7ca83da0358af466ea6d1599e323d9570a38a39dbdacd7ac4c,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_20260908_v1.1.zip/P12_WORK_PACKAGE_DOCUMENTARY_EVIDENCE_MATRIX_62_v1.0.csv,member,8167,837fb9faf89f8a15d32161bb0f1ff7f7e65ee09401974cdb2be84bb0ac0ba275,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P12_RECONCILIATION_EVIDENCE_FULL_REBUILD_20260908_v1.1.zip/README_P12_v1.0.md,member,560,963c08f8fa199dbc0a80d83093ec9e9c8be46d8005e6b3d3c734e0220b587ad1,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P11_AI_CONTEXT_FULL_REBUILD_20260908_v1.2.zip,member,58860,80e773988c33899c8f74be9207eca4fc35490787030f197aea4287c5684e8103,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P11_AI_CONTEXT_FULL_REBUILD_20260908_v1.2.zip,zip_container,58860,80e773988c33899c8f74be9207eca4fc35490787030f197aea4287c5684e8103,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P11_AI_CONTEXT_FULL_REBUILD_20260908_v1.2.zip/P11_AI_CONTEXT_FULL_REBUILD_v1.2.docx,member,37460,c1cc0d31b281404adf9d6bca589d33643558fc6520dc06377261fe7c4286bfa5,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P11_AI_CONTEXT_FULL_REBUILD_20260908_v1.2.zip/P11_AI_CONTEXT_FULL_REBUILD_v1.2.md,member,7638,a0785b6c60afe0c2dc148bb5143e38228a654259107ab53fa1ad81737d45ab8a,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P11_AI_CONTEXT_FULL_REBUILD_20260908_v1.2.zip/P11_CONTROLLED_RESIDUAL_CARRY_FORWARD_47_v1.2.csv,member,12359,db08a1207b617f81cfc5cd0e4a680eb3c6d3cb7d8ce28984ad822a97ddb25680,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P11_AI_CONTEXT_FULL_REBUILD_20260908_v1.2.zip/P11_CORE_6.32_SUCCESSOR_DELTA_RECONCILIATION_15_v1.2.csv,member,2304,3ba1f46b3ef05f8ab9e8bb283516d357aa4351da7e9da503362221d1b00531a2,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P11_AI_CONTEXT_FULL_REBUILD_20260908_v1.2.zip/P11_CORE_V1.3_FINDING_TO_CONTEXT_ROUTING_223_v1.2.csv,member,81359,ba2ef3cba9a75d9fa96ce83b100dbcb1dc12cb3fb7a14a2dbbdb00a23dc7c0f1,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P11_AI_CONTEXT_FULL_REBUILD_20260908_v1.2.zip/P11_DEPENDENCY_CONTEXT_ROUTING_65_v1.2.csv,member,26187,11bbb40169a91b4891fadd256d2b66fe87fbdbde5d257c6b2b9284807c4f8fde,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P11_AI_CONTEXT_FULL_REBUILD_20260908_v1.2.zip/P11_EXECUTION_TREE_LOCK_v1.2.csv,member,1530,f6b87cc1684eec96a8e31972b34c2f3e4bbc4b9b3c896ebb668ec68d4040d7bc,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P11_AI_CONTEXT_FULL_REBUILD_20260908_v1.2.zip/P11_FINAL_GATE_STEP12_HANDOFF_v1.2.md,member,396,395f0ff1836f6fcfd2b206c78c00106ac4eb7d3483f440a5e7ea6b9bae89c576,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P11_AI_CONTEXT_FULL_REBUILD_20260908_v1.2.zip/P11_FINDING_REGISTER_v1.2.csv,member,1336,e75c95f980b6c253c215e00bad4f25cc9399289d5cfa4d6021755b49380d41e8,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P11_AI_CONTEXT_FULL_REBUILD_20260908_v1.2.zip/P11_FIRST_DEEP_SCAN_AND_FINDINGS_v1.2.md,member,588,1570e04fb97fc1a5da898302d78b21f9cf5b48674da4382a1fc239b659031128,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P11_AI_CONTEXT_FULL_REBUILD_20260908_v1.2.zip/P11_M01-M15_SCOPE_CONTEXT_TRACEABILITY_15_v1.2.csv,member,6127,713809bc6a6340f6871fd0aad22195ff2d866bf5fb2344554cc1e5f3f5bb40a0,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P11_AI_CONTEXT_FULL_REBUILD_20260908_v1.2.zip/P11_MACHINE_SUMMARY_v1.2.json,member,338,fff999277e368e3b7b63f81fa75b95289db00c4c8593f81805efe0d24c4e4351,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P11_AI_CONTEXT_FULL_REBUILD_20260908_v1.2.zip/P11_OUTPUT_SHA256_MANIFEST_v1.2.csv,member,2025,e1ec81bf1310588eb271247da4af54c00ae54da8a9f5123a2d3eaec542585caa,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P11_AI_CONTEXT_FULL_REBUILD_20260908_v1.2.zip/P11_P10_OPERATIONAL_CONTROL_CONTEXT_ROUTING_14_v1.2.csv,member,2230,dcb3f6a6b0c9ee62d966d44e8e1c59ea09050fc6ad686b06cb2ada8e3f0f5091,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P11_AI_CONTEXT_FULL_REBUILD_20260908_v1.2.zip/P11_P10_TO_CONTEXT_SECTION_ROUTING_34_v1.2.csv,member,9304,4c07023920c4d7172f52e1a14cb75f0c80f8681786df6abfbc718b14d72e4ba1,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P11_AI_CONTEXT_FULL_REBUILD_20260908_v1.2.zip/P11_SECOND_FULL_DEEP_SCAN_v1.2.md,member,797,e210ff9630fca6062ae691e01fb59b737aa1d1179793470c22d1f6e37698782e,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P11_AI_CONTEXT_FULL_REBUILD_20260908_v1.2.zip/P11_SOURCE_UPLOAD_SHA256_MANIFEST_v1.2.csv,member,1519,8a3028fd6b9566718eb1decff560dec868ab0a5ecaf159fc8f6c7500e1af2551,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P11_AI_CONTEXT_FULL_REBUILD_20260908_v1.2.zip/P11_WORK_PACKAGE_CONTEXT_CONTRACT_62_v1.2.csv,member,133873,02706fe369b5c66d4441a873726a4a88028e877628bebb6ed5821388c46edc31,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P11_AI_CONTEXT_FULL_REBUILD_20260908_v1.2.zip/README_P11_v1.2.md,member,216,69480fcd2ac2b82d36d09007edc0241b8a348ffabd9712f38d62a6688bc6ec80,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P10_AI_DEVELOPMENT_BLUEPRINT_FULL_REBUILD_20260908_v1.2.zip,member,50502,0d158d601c7c4c508543c812f70d6019a2bddf19b9548514d75be658310eb808,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P10_AI_DEVELOPMENT_BLUEPRINT_FULL_REBUILD_20260908_v1.2.zip,zip_container,50502,0d158d601c7c4c508543c812f70d6019a2bddf19b9548514d75be658310eb808,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P10_AI_DEVELOPMENT_BLUEPRINT_FULL_REBUILD_20260908_v1.2.zip/P10_AI_DEVELOPMENT_BLUEPRINT_FULL_REBUILD_v1.2.docx,member,38600,288aaf878fd51df3b52a92905176f6e1ff5b13a6ab65de0a441f6bbed487a5aa,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P10_AI_DEVELOPMENT_BLUEPRINT_FULL_REBUILD_20260908_v1.2.zip/P10_AI_DEVELOPMENT_BLUEPRINT_FULL_REBUILD_v1.2.md,member,3578,e08e50be855cf65b37ec1af513a3b3b1f83225066b12fcfe02f260352a0a51e8,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P10_AI_DEVELOPMENT_BLUEPRINT_FULL_REBUILD_20260908_v1.2.zip/P10_CONTROLLED_RESIDUAL_CARRY_FORWARD_47_v1.2.csv,member,5297,271b98ac3037ed7fd2ec5c864143ea11e21667672e466d79a198c3c468d798f7,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P10_AI_DEVELOPMENT_BLUEPRINT_FULL_REBUILD_20260908_v1.2.zip/P10_CORE_6.31_OPERATIONAL_CONTROL_TRACEABILITY_v1.2.csv,member,614,0377b621f36a62d1271efa6f4929a1ab8146f67c20c5bbb9a772164922f35e35,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P10_AI_DEVELOPMENT_BLUEPRINT_FULL_REBUILD_20260908_v1.2.zip/P10_CORE_6.31_SECTION_COVERAGE_AUDIT_v1.2.csv,member,5796,ef2b6e6638b9993613af40f6c961da5b8773b204536e5597e9183d1a12ab01c1,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P10_AI_DEVELOPMENT_BLUEPRINT_FULL_REBUILD_20260908_v1.2.zip/P10_CORE_V1.3_SCOPE_PRESERVATION_AUDIT_v1.2.csv,member,259,6ca71a24efeba41ed4023dbcee5e26146b89dd661a6008bb721301cbc4b812d0,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P10_AI_DEVELOPMENT_BLUEPRINT_FULL_REBUILD_20260908_v1.2.zip/P10_EXECUTION_TREE_LOCK_v1.2.csv,member,1256,eaba92d7a207508b20c7828a1c9396da4622ecee4af79be3348d16710e6ab033,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P10_AI_DEVELOPMENT_BLUEPRINT_FULL_REBUILD_20260908_v1.2.zip/P10_FINDING_REGISTER_v1.2.csv,member,1347,8d4c99e06bce98591cb59f7e740261910310b8f475882ea372da706de1a4d498,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P10_AI_DEVELOPMENT_BLUEPRINT_FULL_REBUILD_20260908_v1.2.zip/P10_FIRST_POST_CORRECTION_DEEP_SCAN_v1.2.md,member,401,17b1666c4b12a240d6e4e0de83adb96ac4aa219d09406aeafe389b6f5a2fc1f4,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P10_AI_DEVELOPMENT_BLUEPRINT_FULL_REBUILD_20260908_v1.2.zip/P10_M01-M15_AI_CONTEXT_ALIGNMENT_v1.2.csv,member,2773,74010f86cba86a095d056d354fb557afacc922c82fba8778385d06e7fdbab633,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,3,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/archive/source-packs-current/step sync Step P.zip/RUMAHAGEN_P10_AI_DEVELOPMENT_BLUEPRINT_FULL_REBUILD_20260908_v1.2.zip/P10_P9_ENGINEERING_OBLIGATION_AI_TRACEABILITY_v1.2.csv,member,4138,df0779fe039249b1b6c80e69284d334f53164ab2dc6db20a4c415d2a14344f1f,
