logical_entity,module,authority_version,logical_attribute,logical_data_type,representation,logical_data_meaning,physical_table,physical_column,physical_data_type,nullable_required,pk,fk,unique,default,physical_check,physical_definition,mapping_status,conflict_or_gap,downstream_action,note,reconciliation_status,reconciliation_basis,physical_boundary_status
LEARNING_POINT_ACCOUNTS,M04,v1.2,balance_projection,"NUMERIC(18,2)",PHYSICAL_CORROBORATION,NOT NULL,learning_point_accounts,balance_projection,"NUMERIC(18,2)",NO,NO,NO,NO,0,YES,"balance_projection NUMERIC(18,2) NOT NULL DEFAULT 0 CHECK (balance_projection >= 0)",PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_POINT_ACCOUNTS,M04,v1.2,status,TEXT,PHYSICAL_CORROBORATION,NOT NULL,learning_point_accounts,status,TEXT,NO,NO,NO,NO,'active',NO,status TEXT NOT NULL DEFAULT 'active',PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_POINT_ACCOUNTS,M04,v1.2,created_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,learning_point_accounts,created_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,created_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_POINT_ACCOUNTS,M04,v1.2,updated_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,learning_point_accounts,updated_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,updated_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_POINT_TRANSACTIONS,M04,v1.2,id,UUID,PHYSICAL_CORROBORATION,PK,learning_point_transactions,id,UUID,YES,YES,NO,NO,gen_random_uuid(),NO,id UUID PRIMARY KEY DEFAULT gen_random_uuid(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_POINT_TRANSACTIONS,M04,v1.2,account_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→learning_point_accounts.id,learning_point_transactions,account_id,UUID,NO,NO,YES,NO,,NO,account_id UUID NOT NULL REFERENCES learning_point_accounts(id) ON DELETE RESTRICT,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_POINT_TRANSACTIONS,M04,v1.2,user_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→users.id,learning_point_transactions,user_id,UUID,NO,NO,YES,NO,,NO,user_id UUID NOT NULL REFERENCES users(id) ON DELETE RESTRICT,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_POINT_TRANSACTIONS,M04,v1.2,transaction_type,TEXT,PHYSICAL_CORROBORATION,NOT NULL,learning_point_transactions,transaction_type,TEXT,NO,NO,NO,NO,,NO,transaction_type TEXT NOT NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_POINT_TRANSACTIONS,M04,v1.2,amount,"NUMERIC(18,2)",PHYSICAL_CORROBORATION,NOT NULL,learning_point_transactions,amount,"NUMERIC(18,2)",NO,NO,NO,NO,,YES,"amount NUMERIC(18,2) NOT NULL CHECK (amount <> 0)",PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_POINT_TRANSACTIONS,M04,v1.2,source_type,VARCHAR(100),PHYSICAL_CORROBORATION,NOT NULL,learning_point_transactions,source_type,VARCHAR(100),NO,NO,NO,NO,,NO,source_type VARCHAR(100) NOT NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_POINT_TRANSACTIONS,M04,v1.2,source_reference,TEXT,PHYSICAL_CORROBORATION,,learning_point_transactions,source_reference,TEXT,YES,NO,NO,NO,,NO,source_reference TEXT,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_POINT_TRANSACTIONS,M04,v1.2,idempotency_key,VARCHAR(150),PHYSICAL_CORROBORATION,UNIQUE,learning_point_transactions,idempotency_key,VARCHAR(150),YES,NO,NO,YES,,NO,idempotency_key VARCHAR(150) UNIQUE,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_POINT_TRANSACTIONS,M04,v1.2,occurred_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,learning_point_transactions,occurred_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,occurred_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_POINT_TRANSACTIONS,M04,v1.2,created_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,learning_point_transactions,created_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,created_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_UNLOCK_PROGRESSIONS,M04,v1.2,id,UUID,PHYSICAL_CORROBORATION,PK,learning_unlock_progressions,id,UUID,YES,YES,NO,NO,gen_random_uuid(),NO,id UUID PRIMARY KEY DEFAULT gen_random_uuid(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_UNLOCK_PROGRESSIONS,M04,v1.2,user_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→users.id,learning_unlock_progressions,user_id,UUID,NO,NO,YES,NO,,NO,user_id UUID NOT NULL REFERENCES users(id) ON DELETE CASCADE,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_UNLOCK_PROGRESSIONS,M04,v1.2,learning_path_version_id,UUID,PHYSICAL_CORROBORATION,NOT NULL; FK→learning_path_versions.id,learning_unlock_progressions,learning_path_version_id,UUID,NO,NO,YES,NO,,NO,learning_path_version_id UUID NOT NULL REFERENCES learning_path_versions(id) ON DELETE RESTRICT,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_UNLOCK_PROGRESSIONS,M04,v1.2,state,TEXT,PHYSICAL_CORROBORATION,NOT NULL,learning_unlock_progressions,state,TEXT,NO,NO,NO,NO,,NO,state TEXT NOT NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_UNLOCK_PROGRESSIONS,M04,v1.2,source_type,VARCHAR(100),PHYSICAL_CORROBORATION,,learning_unlock_progressions,source_type,VARCHAR(100),YES,NO,NO,NO,,NO,source_type VARCHAR(100),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_UNLOCK_PROGRESSIONS,M04,v1.2,source_reference,TEXT,PHYSICAL_CORROBORATION,,learning_unlock_progressions,source_reference,TEXT,YES,NO,NO,NO,,NO,source_reference TEXT,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_UNLOCK_PROGRESSIONS,M04,v1.2,unlocked_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,,learning_unlock_progressions,unlocked_at,TIMESTAMPTZ,YES,NO,NO,NO,,NO,unlocked_at TIMESTAMPTZ,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_UNLOCK_PROGRESSIONS,M04,v1.2,completed_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,,learning_unlock_progressions,completed_at,TIMESTAMPTZ,YES,NO,NO,NO,,NO,completed_at TIMESTAMPTZ,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_UNLOCK_PROGRESSIONS,M04,v1.2,created_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,learning_unlock_progressions,created_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,created_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
LEARNING_UNLOCK_PROGRESSIONS,M04,v1.2,updated_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,learning_unlock_progressions,updated_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,updated_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
SUBSCRIPTIONS,M14,v2.2,id,UUID,PHYSICAL_CORROBORATION,PK,subscriptions,id,UUID,YES,YES,NO,NO,gen_random_uuid(),NO,id UUID PRIMARY KEY DEFAULT gen_random_uuid(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
SUBSCRIPTIONS,M14,v2.2,user_id,UUID,PHYSICAL_CORROBORATION,FK→users.id,subscriptions,user_id,UUID,YES,NO,YES,NO,,NO,user_id UUID REFERENCES users(id) ON DELETE SET NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
SUBSCRIPTIONS,M14,v2.2,organization_id,UUID,PHYSICAL_CORROBORATION,FK→organizations.id,subscriptions,organization_id,UUID,YES,NO,YES,NO,,NO,organization_id UUID REFERENCES organizations(id) ON DELETE SET NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
SUBSCRIPTIONS,M14,v2.2,product_code,VARCHAR(100),PHYSICAL_CORROBORATION,NOT NULL,subscriptions,product_code,VARCHAR(100),NO,NO,NO,NO,,NO,product_code VARCHAR(100) NOT NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
SUBSCRIPTIONS,M14,v2.2,status,TEXT,PHYSICAL_CORROBORATION,NOT NULL,subscriptions,status,TEXT,NO,NO,NO,NO,,NO,status TEXT NOT NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
SUBSCRIPTIONS,M14,v2.2,starts_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,,subscriptions,starts_at,TIMESTAMPTZ,YES,NO,NO,NO,,NO,starts_at TIMESTAMPTZ,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
SUBSCRIPTIONS,M14,v2.2,ends_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,,subscriptions,ends_at,TIMESTAMPTZ,YES,NO,NO,NO,,NO,ends_at TIMESTAMPTZ,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
SUBSCRIPTIONS,M14,v2.2,renews_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,,subscriptions,renews_at,TIMESTAMPTZ,YES,NO,NO,NO,,NO,renews_at TIMESTAMPTZ,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
SUBSCRIPTIONS,M14,v2.2,historical_purchase_snapshot,JSONB,PHYSICAL_CORROBORATION,NOT NULL,subscriptions,historical_purchase_snapshot,JSONB,NO,NO,NO,NO,'{}'::jsonb,NO,historical_purchase_snapshot JSONB NOT NULL DEFAULT '{}'::jsonb,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
SUBSCRIPTIONS,M14,v2.2,created_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,subscriptions,created_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,created_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
SUBSCRIPTIONS,M14,v2.2,updated_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,subscriptions,updated_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,updated_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
PROMOTIONS,M14,v2.2,id,UUID,PHYSICAL_CORROBORATION,PK,promotions,id,UUID,YES,YES,NO,NO,gen_random_uuid(),NO,id UUID PRIMARY KEY DEFAULT gen_random_uuid(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
PROMOTIONS,M14,v2.2,code,VARCHAR(100),PHYSICAL_CORROBORATION,NOT NULL; UNIQUE,promotions,code,VARCHAR(100),NO,NO,NO,YES,,NO,code VARCHAR(100) UNIQUE NOT NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
PROMOTIONS,M14,v2.2,name,VARCHAR(200),PHYSICAL_CORROBORATION,NOT NULL,promotions,name,VARCHAR(200),NO,NO,NO,NO,,NO,name VARCHAR(200) NOT NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
PROMOTIONS,M14,v2.2,rule_configuration,JSONB,PHYSICAL_CORROBORATION,NOT NULL,promotions,rule_configuration,JSONB,NO,NO,NO,NO,'{}'::jsonb,NO,rule_configuration JSONB NOT NULL DEFAULT '{}'::jsonb,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
PROMOTIONS,M14,v2.2,eligibility_configuration,JSONB,PHYSICAL_CORROBORATION,NOT NULL,promotions,eligibility_configuration,JSONB,NO,NO,NO,NO,'{}'::jsonb,NO,eligibility_configuration JSONB NOT NULL DEFAULT '{}'::jsonb,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
PROMOTIONS,M14,v2.2,benefit_configuration,JSONB,PHYSICAL_CORROBORATION,NOT NULL,promotions,benefit_configuration,JSONB,NO,NO,NO,NO,'{}'::jsonb,NO,benefit_configuration JSONB NOT NULL DEFAULT '{}'::jsonb,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
PROMOTIONS,M14,v2.2,valid_from,TIMESTAMPTZ,PHYSICAL_CORROBORATION,,promotions,valid_from,TIMESTAMPTZ,YES,NO,NO,NO,,NO,valid_from TIMESTAMPTZ,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
PROMOTIONS,M14,v2.2,valid_to,TIMESTAMPTZ,PHYSICAL_CORROBORATION,,promotions,valid_to,TIMESTAMPTZ,YES,NO,NO,NO,,NO,valid_to TIMESTAMPTZ,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
PROMOTIONS,M14,v2.2,status,TEXT,PHYSICAL_CORROBORATION,NOT NULL,promotions,status,TEXT,NO,NO,NO,NO,'draft',NO,status TEXT NOT NULL DEFAULT 'draft',PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
PROMOTIONS,M14,v2.2,created_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,promotions,created_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,created_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
PROMOTIONS,M14,v2.2,updated_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,promotions,updated_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,updated_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ADDONS,M14,v2.2,id,UUID,PHYSICAL_CORROBORATION,PK,addons,id,UUID,YES,YES,NO,NO,gen_random_uuid(),NO,id UUID PRIMARY KEY DEFAULT gen_random_uuid(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ADDONS,M14,v2.2,code,VARCHAR(100),PHYSICAL_CORROBORATION,NOT NULL; UNIQUE,addons,code,VARCHAR(100),NO,NO,NO,YES,,NO,code VARCHAR(100) UNIQUE NOT NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ADDONS,M14,v2.2,name,VARCHAR(200),PHYSICAL_CORROBORATION,NOT NULL,addons,name,VARCHAR(200),NO,NO,NO,NO,,NO,name VARCHAR(200) NOT NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ADDONS,M14,v2.2,validity_type,TEXT,PHYSICAL_CORROBORATION,NOT NULL,addons,validity_type,TEXT,NO,NO,NO,NO,,NO,validity_type TEXT NOT NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ADDONS,M14,v2.2,validity_days,INT,PHYSICAL_CORROBORATION,,addons,validity_days,INT,YES,NO,NO,NO,,YES,validity_days INT CHECK (validity_days IS NULL OR validity_days > 0),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ADDONS,M14,v2.2,capacity_type,VARCHAR(100),PHYSICAL_CORROBORATION,,addons,capacity_type,VARCHAR(100),YES,NO,NO,NO,,NO,capacity_type VARCHAR(100),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ADDONS,M14,v2.2,capacity_value,"NUMERIC(18,2)",PHYSICAL_CORROBORATION,,addons,capacity_value,"NUMERIC(18,2)",YES,NO,NO,NO,,NO,"capacity_value NUMERIC(18,2)",PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ADDONS,M14,v2.2,promotion_id,UUID,PHYSICAL_CORROBORATION,FK→promotions.id,addons,promotion_id,UUID,YES,NO,YES,NO,,NO,promotion_id UUID REFERENCES promotions(id) ON DELETE SET NULL,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ADDONS,M14,v2.2,status,TEXT,PHYSICAL_CORROBORATION,NOT NULL,addons,status,TEXT,NO,NO,NO,NO,'active',NO,status TEXT NOT NULL DEFAULT 'active',PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ADDONS,M14,v2.2,configuration,JSONB,PHYSICAL_CORROBORATION,NOT NULL,addons,configuration,JSONB,NO,NO,NO,NO,'{}'::jsonb,NO,configuration JSONB NOT NULL DEFAULT '{}'::jsonb,PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ADDONS,M14,v2.2,created_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,addons,created_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,created_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
ADDONS,M14,v2.2,updated_at,TIMESTAMPTZ,PHYSICAL_CORROBORATION,NOT NULL,addons,updated_at,TIMESTAMPTZ,NO,NO,NO,NO,now(),NO,updated_at TIMESTAMPTZ NOT NULL DEFAULT now(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
COMMERCIAL_ORDERS,M14,v2.2,id,UUID,PHYSICAL_CORROBORATION,PK,commercial_orders,id,UUID,YES,YES,NO,NO,gen_random_uuid(),NO,id UUID PRIMARY KEY DEFAULT gen_random_uuid(),PRESERVE_EXACT_PHYSICAL_CORROBORATION,NONE,PRESERVE,Exact logical attribute ↔ physical column.,PASS,A1/A2 accepted logical baseline + B Dictionary row closure,PHYSICAL CORROBORATION ONLY
