logical_entity,logical_attribute,representation,authority_version,logical_data_meaning,note,physical_table,physical_column,lifecycle_or_history_indicator,meaning_evidence_status,provenance_status,physical_status_boundary
PERMISSION_PRESET_ITEM,permission_id,LOGICAL_NEW_ENTITY,v1.1,FK→PERMISSIONS.id,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PERMISSION_PRESET_ITEM,granted_scope,LOGICAL_NEW_ENTITY,v1.1,all / own / none,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PERMISSION_PRESET_ITEM,created_at,LOGICAL_NEW_ENTITY,v1.1,Creation timestamp,Logical attribute is source-supported; physical realization not claimed.,,,YES,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PERMISSION_PRESET_ITEM,updated_at,LOGICAL_NEW_ENTITY,v1.1,Last update timestamp,Logical attribute is source-supported; physical realization not claimed.,,,YES,EXPLICIT,PASS,NOT PHYSICAL CLAIM
USER_PERMISSION_PRESET,user_id,LOGICAL_NEW_ENTITY,v1.1,FK→USERS.id | UNIQUE; zero or one current assignment,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
USER_PERMISSION_PRESET,preset_id,LOGICAL_NEW_ENTITY,v1.1,FK→PERMISSION_PRESET.id,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
USER_PERMISSION_PRESET,assigned_by,LOGICAL_NEW_ENTITY,v1.1,Assigning actor | users,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
USER_PERMISSION_PRESET,assigned_at,LOGICAL_NEW_ENTITY,v1.1,Assignment timestamp,Logical attribute is source-supported; physical realization not claimed.,,,YES,EXPLICIT,PASS,NOT PHYSICAL CLAIM
USER_PERMISSION_PRESET,updated_at,LOGICAL_NEW_ENTITY,v1.1,Last update timestamp,Logical attribute is source-supported; physical realization not claimed.,,,YES,EXPLICIT,PASS,NOT PHYSICAL CLAIM
STATIC_PUBLIC_CONTENT,id,LOGICAL_NEW_ENTITY,v2.0,Logical identity,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
STATIC_PUBLIC_CONTENT,title,LOGICAL_NEW_ENTITY,v2.0,Public content title,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
STATIC_PUBLIC_CONTENT,slug,LOGICAL_NEW_ENTITY,v2.0,Public URL/slug,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
STATIC_PUBLIC_CONTENT,content,LOGICAL_NEW_ENTITY,v2.0,Simple public content,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
STATIC_PUBLIC_CONTENT,meta_title,LOGICAL_NEW_ENTITY,v2.0,SEO metadata,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
STATIC_PUBLIC_CONTENT,meta_description,LOGICAL_NEW_ENTITY,v2.0,SEO metadata,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
STATIC_PUBLIC_CONTENT,canonical_url,LOGICAL_NEW_ENTITY,v2.0,Canonical public URL,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
STATIC_PUBLIC_CONTENT,indexability,LOGICAL_NEW_ENTITY,v2.0,Index / noindex policy,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
STATIC_PUBLIC_CONTENT,sitemap_participation,LOGICAL_NEW_ENTITY,v2.0,Sitemap eligibility,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
STATIC_PUBLIC_CONTENT,status,LOGICAL_NEW_ENTITY,v2.0,Draft / Published / Unpublished / Archived,Logical attribute is source-supported; physical realization not claimed.,,,YES,EXPLICIT,PASS,NOT PHYSICAL CLAIM
STATIC_PUBLIC_CONTENT,published_at,LOGICAL_NEW_ENTITY,v2.0,Publication timestamp where applicable,Logical attribute is source-supported; physical realization not claimed.,,,YES,EXPLICIT,PASS,NOT PHYSICAL CLAIM
STATIC_PUBLIC_CONTENT,created_at,LOGICAL_NEW_ENTITY,v2.0,Creation timestamp,Logical attribute is source-supported; physical realization not claimed.,,,YES,EXPLICIT,PASS,NOT PHYSICAL CLAIM
STATIC_PUBLIC_CONTENT,updated_at,LOGICAL_NEW_ENTITY,v2.0,Last update timestamp,Logical attribute is source-supported; physical realization not claimed.,,,YES,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PUBLIC_ANNOUNCEMENT_PROMOTION,id,LOGICAL_NEW_ENTITY,v2.0,Logical identity,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PUBLIC_ANNOUNCEMENT_PROMOTION,title,LOGICAL_NEW_ENTITY,v2.0,Public communication title,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PUBLIC_ANNOUNCEMENT_PROMOTION,content,LOGICAL_NEW_ENTITY,v2.0,Public copy,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PUBLIC_ANNOUNCEMENT_PROMOTION,image_reference,LOGICAL_NEW_ENTITY,v2.0,Optional public image reference,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PUBLIC_ANNOUNCEMENT_PROMOTION,cta_reference,LOGICAL_NEW_ENTITY,v2.0,CTA configuration/reference,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PUBLIC_ANNOUNCEMENT_PROMOTION,campaign_reference,LOGICAL_NEW_ENTITY,v2.0,Optional campaign reference,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PUBLIC_ANNOUNCEMENT_PROMOTION,priority,LOGICAL_NEW_ENTITY,v2.0,Configurable display priority,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PUBLIC_ANNOUNCEMENT_PROMOTION,schedule_at,LOGICAL_NEW_ENTITY,v2.0,Configured activation schedule,Logical attribute is source-supported; physical realization not claimed.,,,YES,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PUBLIC_ANNOUNCEMENT_PROMOTION,expires_at,LOGICAL_NEW_ENTITY,v2.0,Configured expiration,Logical attribute is source-supported; physical realization not claimed.,,,YES,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PUBLIC_ANNOUNCEMENT_PROMOTION,status,LOGICAL_NEW_ENTITY,v2.0,Draft / Scheduled / Active / Expired / Archived,Logical attribute is source-supported; physical realization not claimed.,,,YES,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PUBLIC_ANNOUNCEMENT_PROMOTION,canonical_url,LOGICAL_NEW_ENTITY,v2.0,Canonical public URL where applicable,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PUBLIC_ANNOUNCEMENT_PROMOTION,created_at,LOGICAL_NEW_ENTITY,v2.0,Creation timestamp,Logical attribute is source-supported; physical realization not claimed.,,,YES,EXPLICIT,PASS,NOT PHYSICAL CLAIM
PUBLIC_ANNOUNCEMENT_PROMOTION,updated_at,LOGICAL_NEW_ENTITY,v2.0,Last update timestamp,Logical attribute is source-supported; physical realization not claimed.,,,YES,EXPLICIT,PASS,NOT PHYSICAL CLAIM
ORGANIZATION_DOCUMENT,id,LOGICAL_NEW_ENTITY,v1.1,Logical identity,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
ORGANIZATION_DOCUMENT,organization_id,LOGICAL_NEW_ENTITY,v1.1,FK→ORGANIZATIONS.id,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
ORGANIZATION_DOCUMENT,document_reference,LOGICAL_NEW_ENTITY,v1.1,Organization-owned document/file reference,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
ORGANIZATION_DOCUMENT,document_type,LOGICAL_NEW_ENTITY,v1.1,Document classification; exact vocabulary downstream,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
ORGANIZATION_DOCUMENT,visibility,LOGICAL_NEW_ENTITY,v1.1,Organization/member visibility according to M12,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
ORGANIZATION_DOCUMENT,created_at,LOGICAL_NEW_ENTITY,v1.1,Creation timestamp,Logical attribute is source-supported; physical realization not claimed.,,,YES,EXPLICIT,PASS,NOT PHYSICAL CLAIM
ORGANIZATION_DOCUMENT,updated_at,LOGICAL_NEW_ENTITY,v1.1,Last update timestamp,Logical attribute is source-supported; physical realization not claimed.,,,YES,EXPLICIT,PASS,NOT PHYSICAL CLAIM
EVENT_PROVIDER_BINDING,id,LOGICAL_NEW_ENTITY,v1.3,Logical identity,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
EVENT_PROVIDER_BINDING,event_id,LOGICAL_NEW_ENTITY,v1.3,FK→EVENTS.id,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
EVENT_PROVIDER_BINDING,provider_selection,LOGICAL_NEW_ENTITY,v1.3,Selected provider; exact provider vocabulary downstream,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
EVENT_PROVIDER_BINDING,binding_state,LOGICAL_NEW_ENTITY,v1.3,Binding/lifecycle state; exact vocabulary downstream,Logical attribute is source-supported; physical realization not claimed.,,,YES,EXPLICIT,PASS,NOT PHYSICAL CLAIM
EVENT_PROVIDER_BINDING,fallback_position,LOGICAL_NEW_ENTITY,v1.3,Primary/fallback ordering where applicable,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
EVENT_PROVIDER_BINDING,effective_from,LOGICAL_NEW_ENTITY,v1.3,Binding effectiveness/history boundary,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
EVENT_PROVIDER_BINDING,effective_to,LOGICAL_NEW_ENTITY,v1.3,Binding end/history boundary,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
EVENT_PROVIDER_BINDING,credential_reference,LOGICAL_NEW_ENTITY,v1.3,Provider credential/reference; exact persistence contract downstream,Logical attribute is source-supported; physical realization not claimed.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,province_id,LOGICAL_AUGMENTATION,v1.5,FK wilayah province,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,district_id,LOGICAL_AUGMENTATION,v1.5,FK wilayah district,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,bedrooms,LOGICAL_AUGMENTATION,v1.5,M03-compatible,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,bathrooms,LOGICAL_AUGMENTATION,v1.5,M03-compatible,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,land_area,LOGICAL_AUGMENTATION,v1.5,M03-compatible,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,building_area,LOGICAL_AUGMENTATION,v1.5,M03-compatible,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,floors,LOGICAL_AUGMENTATION,v1.5,M03-compatible,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,carport_capacity,LOGICAL_AUGMENTATION,v1.5,M03-compatible,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,electrical_power,LOGICAL_AUGMENTATION,v1.5,M03-compatible,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,water_source,LOGICAL_AUGMENTATION,v1.5,M03-compatible,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,furnishing,LOGICAL_AUGMENTATION,v1.5,M03-compatible,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,year_built,LOGICAL_AUGMENTATION,v1.5,M03-compatible,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,certificate_type,LOGICAL_AUGMENTATION,v1.5,M03-compatible,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,imb_status,LOGICAL_AUGMENTATION,v1.5,M03-compatible,New in A1 RERUN v2.1 versus superseded B v1.1.,,,YES,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,extra_commission,LOGICAL_AUGMENTATION,v1.5,promo additional commission,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,category,LOGICAL_AUGMENTATION,v1.5,M03-required project/listing content,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,transaction_type,LOGICAL_AUGMENTATION,v1.5,M03-required project/listing content,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,price_unit,LOGICAL_AUGMENTATION,v1.5,M03-required project/listing content,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,is_negotiable,LOGICAL_AUGMENTATION,v1.5,M03-required project/listing content,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,area_keyword,LOGICAL_AUGMENTATION,v1.5,M03-required project/listing content,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,latitude,LOGICAL_AUGMENTATION,v1.5,Project input; RumahAgen default,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,longitude,LOGICAL_AUGMENTATION,v1.5,Project input; RumahAgen default,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,certificate_transferred,LOGICAL_AUGMENTATION,v1.5,M03-required property declaration,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
DEVELOPER_PROJECTS,dispute_free_declared,LOGICAL_AUGMENTATION,v1.5,M03-required property declaration,New in A1 RERUN v2.1 versus superseded B v1.1.,,,NO,EXPLICIT,PASS,NOT PHYSICAL CLAIM
LISTINGS,last_refreshed_at,LOGICAL_AUGMENTATION,v1.3,NULLABLE; listing freshness field; updated by successful Refresh; exact physical execution remains downstream.,New in A1 RERUN v2.1 versus superseded B v1.1.,,,YES,EXPLICIT,PASS,NOT PHYSICAL CLAIM
